         228165 function calls (220529 primitive calls) in 66.295 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       17    0.000    0.000    0.044    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/linecache.py:26(getline)
       22    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
       57    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:806(filter)
       44    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:352(_has_ref_type)
        2    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1835(<dictcomp>)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1724(isEnabledFor)
        5    0.000    0.000    0.043    0.009 /home/sbose/.conda/envs/FL/lib/python3.10/linecache.py:80(updatecache)
        4    0.000    0.000    0.019    0.005 <frozen importlib._bootstrap_external>:950(get_code)
        1    0.000    0.000    0.003    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:1258(_register_triton_kernels)
       45    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2016(<dictcomp>)
        5    0.000    0.000    0.020    0.004 /gpfs/fs1/home/sbose/APPFL/src/appfl/algorithm/server_federated.py:79(logging_iteration)
       19    0.000    0.000    0.002    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1585(makeRecord)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:514(_push_exit_callback)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
       17    0.000    0.000    0.044    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/linecache.py:36(getlines)
        5    0.000    0.000    0.000    0.000 {built-in method torch._C._nn._parse_to}
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/linecache.py:147(lazycache)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/encodings/__init__.py:43(normalize_encoding)
      3/1    0.000    0.000    0.158    0.158 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:818(_create_impl)
       12    0.000    0.000    0.006    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:434(get_device_properties)
       16    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:935(_is_dunder)
       15    0.000    0.000    0.011    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:416(__deepcopy__)
      4/3    0.000    0.000    0.028    0.009 <frozen importlib._bootstrap>:1022(_find_and_load)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/numpy/lib/npyio.py:72(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
       12    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:951(flag_override)
        5    0.000    0.000    0.014    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1051(to)
       18    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1662(__setstate__)
       11    0.000    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:622(_wrap_value_and_set)
       10    0.000    0.000    0.010    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:215(_apply)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:533(__exit__)
       19    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:88(__post_init__)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:59(__init__)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/threading.py:1430(current_thread)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:724(is_valid_value_annotation)
        5    0.000    0.000    0.042    0.008 /home/sbose/.conda/envs/FL/lib/python3.10/tokenize.py:390(open)
       21    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/posixpath.py:41(_get_sep)
       40    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:452(__init__)
       14    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1657(__getstate__)
        2    0.000    0.000    0.043    0.022 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:226(reset_parameters)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:893(__enter__)
       14    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/linecache.py:52(checkcache)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        4    0.000    0.000    0.021    0.005 <frozen importlib._bootstrap>:664(_load_unlocked)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:394(_validate_and_convert_impl)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:386(from_list)
       46    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      4/3    0.000    0.000    0.028    0.009 <frozen importlib._bootstrap>:987(_find_and_load_unlocked)
       38    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:431(_format)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:364(__init__)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1416(namelist)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1031(__eq__)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:455(pop_all)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:564(_parse_visible_devices)
        2    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/__init__.py:1955(registerOp)
       15    0.000    0.000    0.000    0.000 {built-in method torch._C._log_api_usage_metadata}
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/codecs.py:319(decode)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:119(getLevelName)
     15/1    0.000    0.000    0.158    0.158 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:641(_set_value)
       18    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2207(parameters)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/init.py:406(kaiming_uniform_)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:897(__exit__)
       38    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:359(getMessage)
        4    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:301(_update_flat_weights)
        3    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/linear.py:92(__init__)
       45    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2014(<dictcomp>)
        2    0.000    0.000    0.022    0.011 /home/sbose/.conda/envs/FL/lib/python3.10/encodings/__init__.py:71(search_function)
       19    0.000    0.000    0.002    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1204(emit)
       20    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/numpy/lib/npyio.py:225(__del__)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/posixpath.py:52(normcase)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:160(<lambda>)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
        1    0.000    0.000    0.007    0.007 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:157(_check_capability)
       40    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1411(<lambda>)
       40    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       11    0.000    0.000    0.008    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:277(__deepcopy__)
       22    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/threading.py:90(RLock)
       11    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:241(_validate_non_optional)
        3    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/linear.py:105(reset_parameters)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/init.py:315(_calculate_fan_in_and_fan_out)
        4    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:620(_set_value_impl)
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:314(__setstate__)
       20    0.000    0.000    0.000    0.000 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:83(<genexpr>)
        5    0.000    0.000    0.041    0.008 /home/sbose/.conda/envs/FL/lib/python3.10/tokenize.py:297(detect_encoding)
       15    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:735(_valid_dict_key_annotation_type)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1831(__del__)
       28    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:205(<genexpr>)
       25    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       12    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:156(<listcomp>)
       12    0.000    0.000    0.006    0.001 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
       28    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        5    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:598(__eq__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
        4    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:306(__getstate__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/encodings/cp437.py:1(<module>)
       25    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1712(remove_from)
       28    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:146(_type_check)
       30    0.000    0.000    0.000    0.000 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:96(__len__)
        4    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:46(__init__)
       11    0.000    0.000    0.006    0.001 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.080    0.080 /home/sbose/time-series-forecasting-federation/models/LSTM/LSTMAR.py:10(__init__)
        5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:573(add_module)
       10    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:219(_acquireLock)
        1    0.000    0.000    0.004    0.004 /gpfs/fs1/home/sbose/APPFL/src/appfl/misc/utils.py:63(create_custom_logger)
        4    0.000    0.000    0.018    0.004 <frozen importlib._bootstrap_external>:1070(get_data)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
       17    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/_distutils_hack/__init__.py:82(find_spec)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/multiprocessing/process.py:37(current_process)
       22    0.000    0.000    0.000    0.000 {built-in method torch._C._has_torch_function_variadic}
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/multiprocessing/process.py:189(name)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        3    0.000    0.000    0.024    0.008 {built-in method builtins.__import__}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1016(__init__)
       18    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/_collections_abc.py:409(__subclasshook__)
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:142(<listcomp>)
        5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:752(get_arch_list)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:962(<listcomp>)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:442(_create_exit_wrapper)
       22    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:309(walk_stack)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/dataset.py:404(__init__)
       10    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:228(_releaseLock)
       19    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/threading.py:1129(name)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/ctypes/__init__.py:391(__getitem__)
        1    0.000    0.000    0.045    0.045 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/random.py:26(manual_seed)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:190(_check_cubins)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/ctypes/__init__.py:340(__init__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:169(__enter__)
        4    0.000    0.000    0.020    0.005 <frozen importlib._bootstrap_external>:877(exec_module)
       19    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/typing_extensions.py:2731(_collect_type_vars)
       20    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/tokenize.py:327(find_cookie)
        8    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:976(__getattr__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       20    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1418(<listcomp>)
        5    0.000    0.000    0.009    0.002 <frozen importlib._bootstrap_external>:1431(find_spec)
       20    0.000    0.000    0.000    0.000 {method '__enter__' of '_io._IOBase' objects}
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:259(__init__)
       15    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/serialization.py:1428(UnpicklerWrapper)
       20    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        8    0.000    0.000    0.006    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:417(get_device_capability)
        8    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:986(__setattr__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/init.py:68(calculate_gain)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:530(__enter__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
       17    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.060    0.060 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:689(_device_count_nvml)
       18    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:216(is_initialized)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1366(_fixupParents)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1315(getLogger)
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:470(is_structured_config_frozen)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/omegaconf.py:903(_get_obj_type)
       18    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /gpfs/fs1/home/sbose/APPFL/src/appfl/algorithm/fl_base.py:23(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._get_privateuse1_backend_name}
        7    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        5    0.000    0.000    0.000    0.000 /gpfs/fs1/home/sbose/APPFL/src/appfl/comm/mpi/mpi_sync_communicator.py:61(<listcomp>)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
       18    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.014    0.014 /gpfs/fs1/home/sbose/APPFL/src/appfl/algorithm/server_fed_avg.py:9(logging_summary)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:391(cached)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
        7    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:298(_is_missing)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        3    0.000    0.000    0.046    0.015 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:209(format_stack)
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 /gpfs/fs1/home/sbose/APPFL/src/appfl/comm/mpi/mpi_sync_communicator.py:12(__init__)
        1    0.000    0.000    0.000    0.000 {numpy.random.mtrand.seed}
        3    0.000    0.000    0.045    0.015 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:216(extract_stack)
        1    0.000    0.000    0.046    0.046 /gpfs/fs1/home/sbose/APPFL/src/appfl/misc/utils.py:189(set_seed)
       10    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:265(_validate_and_convert_impl)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:693(_is_optional)
        1    0.000    0.000    0.000    0.000 /gpfs/fs1/home/sbose/APPFL/src/appfl/comm/mpi/mpi_sync_communicator.py:21(scatter)
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:701(get_dict_key_value_types)
       12    0.000    0.000    0.000    0.000 {method 'dim' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.003    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/importlib/util.py:73(find_spec)
        1    0.000    0.000    0.060    0.060 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:742(device_count)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:483(Union)
        2    0.000    0.000    0.018    0.009 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:221(_lazy_call)
        5    0.000    0.000    0.041    0.008 /home/sbose/.conda/envs/FL/lib/python3.10/tokenize.py:321(read_or_stop)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/random.py:121(cb)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/posixpath.py:338(normpath)
        1    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        7    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:193(_checkLevel)
       12    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:570(_strtoul)
       11    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/storage.py:418(<dictcomp>)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      5/4    0.000    0.000    0.004    0.001 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
      7/5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1884(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/storage.py:389(_dtype_to_storage_type_map)
       11    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        6    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:993(__instancecheck__)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._mps_is_in_bad_fork}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/encodings/latin_1.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:826(find_spec)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
        2    0.000    0.000    0.002    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:125(__deepcopy__)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1096(__reduce__)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        3    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:27(format_list)
      7/5    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:329(<genexpr>)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/ctypes/__init__.py:384(__getattr__)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/typing_extensions.py:151(_should_collect_from_parameters)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:872(__init__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:201(<listcomp>)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/init.py:396(_calculate_correct_fan)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        5    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:610(__ne__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
       10    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/_collections_abc.py:315(__subclasshook__)
        6    0.000    0.000    0.000    0.000 {method 'manual_seed' of 'torch._C.Generator' objects}
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1144(__init__)
        4    0.000    0.000    0.001    0.000 {built-in method builtins.exec}
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:519(keys)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/os.py:683(__setitem__)
       10    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:137(_type_convert)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/codecs.py:94(__new__)
        4    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:684(get_list_element_type)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:1435(__init__)
        4    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:610(_set_value)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:110(__repr__)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/logging/__init__.py:2071(getLogger)
        9    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
